0: System Idle Process
4: System
10640: BingWallpaper.exe
10724: svchost.exe
10732: CrossDeviceService.exe
10812: msedgewebview2.exe
10912: python.exe
10956: powershell.exe
11292: svchost.exe
11420: FnHotkeyCapsLKNumLK.exe
11588: msedgewebview2.exe
11808: powershell.exe
11904: wpscenter.exe
11996: svchost.exe
12028: RuntimeBroker.exe
12044: TabTip.exe
12160: NisSrv.exe
12356: conhost.exe
12492: Locator.exe
12648: OneDrive.exe
12856: svchost.exe
12992: WTabletServiceISD.exe
13008: svchost.exe
13104: powershell.exe
13296: wpscloudsvr.exe
13472: RuntimeBroker.exe
13732: YB9.SmartNote.exe
13860: conhost.exe
14116: EndpointBasecamp.exe
14136: svchost.exe
14200: msedgewebview2.exe
14376: msedgewebview2.exe
14524: UnInstDaemon.exe
14736: explorer.exe
14892: svchost.exe
14940: wps.exe
14956: FileCoAuth.exe
14968: LenovoVantage-(SmartDisplayAddin).exe
15244: WhatsApp.exe
15612: svchost.exe
15692: LSNUpdater.exe
15948: backgroundTaskHost.exe
16080: powershell.exe
16128: Code.exe
16420: msedgewebview2.exe
16624: sihost.exe
16688: svchost.exe
17004: svchost.exe
17008: Code.exe
17524: SearchIndexer.exe
17592: Code.exe
17848: svchost.exe
17944: LenovoVantage-(VantageCoreAddin).exe
18384: svchost.exe
18520: promecefpluginhost.exe
18648: svchost.exe
18688: LsaServerPartner.exe
18996: ctfmon.exe
19060: svchost.exe
19152: svchost.exe
19244: svchost.exe
19400: SecurityHealthService.exe
19668: SystemSettings.exe
19776: esrv.exe
19936: smartscreen.exe
19960: RuntimeBroker.exe
19976: svchost.exe
20104: wps.exe
20176: SearchFilterHost.exe
20520: dllhost.exe
20768: UserOOBEBroker.exe
20964: Code.exe
20968: wps.exe
21112: IntelGraphicsSoftware.exe
21152: Code.exe
21288: svchost.exe
22452: csrss.exe
22572: conhost.exe
22760: ApplicationFrameHost.exe
22960: svchost.exe
23208: svchost.exe
23236: AutoModeDetect.exe
23428: RuntimeBroker.exe
23480: FileSyncHelper.exe
23508: svchost.exe
23532: WmiPrvSE.exe
23536: LenovoSmartAppearance.exe
23632: crashpad_handler.exe
23764: RuntimeBroker.exe
23824: msedgewebview2.exe
24012: svchost.exe
24072: Code.exe
24128: unsecapp.exe
24260: svchost.exe
24356: PushNotificationsLongRunningTask.exe
24444: conhost.exe
24532: LenovoSmartNote.exe
24692: unsecapp.exe
24708: FaceBeautify.exe
25016: svchost.exe
25556: msedgewebview2.exe
25572: svchost.exe
25628: PackageLauncher.exe
25688: FnHotkeyUtility.exe
26260: WmiApSrv.exe
26308: msedgewebview2.exe
26324: Code.exe
26340: conhost.exe
26636: promecefpluginhost.exe
27052: QSHelper.exe
27212: LenovoVantage-(LenovoServiceBridgeAddin).exe
27252: msedgewebview2.exe
27292: RtkAudUService64.exe
27412: Code.exe
27628: ipf_helper.exe
27816: SecurityHealthSystray.exe
27956: Lenovo.Modern.ImController.PluginHost.Device.exe
28412: ShellHost.exe
28464: BingSvc.exe
28648: RuntimeBroker.exe
